tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,winner_rank,winner_rank_points,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,loser_rank,loser_rank_points,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced
1983$414,Hamburg,Clay,56,A,19830509,51,100300,4,"",Jose Higueras,R,178,ESP,29.8425735797,11,0,100586,7,"",Eliot Teltscher,R,178,USA,23.8056125941,14,0,7$5 7$6,3,QF,,,,,,,,,,,,,,,,,,,,1983
1983$414,Hamburg,Clay,56,A,19830509,52,100282,2,"",Guillermo Vilas,L,180,ARG,30.379192334,4,0,100186,"","",Jeff Borowiak,R,193,USA,33.273100616,82,0,6$0 6$2,3,QF,,,,,,,,,,,,,,,,,,,,1983
1983$414,Hamburg,Clay,56,A,19830509,53,100676,6,"",Yannick Noah,R,193,FRA,22.6283367556,9,0,100546,"","",Eric Fromm,R,178,USA,24.5201916496,63,0,6$1 6$4,3,SF,,,,,,,,,,,,,,,,,,,,1983
1983$414,Hamburg,Clay,56,A,19830509,54,100300,4,"",Jose Higueras,R,178,ESP,29.8425735797,11,0,100282,2,"",Guillermo Vilas,L,180,ARG,30.379192334,4,0,7$5 6$1,3,SF,,,,,,,,,,,,,,,,,,,,1983
1983$414,Hamburg,Clay,56,A,19830509,55,100676,6,"",Yannick Noah,R,193,FRA,22.6283367556,9,0,100300,4,"",Jose Higueras,R,178,ESP,29.8425735797,11,0,3$6 7$5 6$2 6$0,5,F,,,,,,,,,,,,,,,,,,,,1983
1983$308,Munich,Clay,32,A,19830516,1,100434,1,"",Tomas Smid,R,190,CZE,26.6228610541,23,0,100598,"","",Wolfgang Popp,R,183,GER,23.627652293,,,5$7 6$4 6$4,3,R32,,,,,,,,,,,,,,,,,,,,1983
1983$308,Munich,Clay,32,A,19830516,2,100609,"","",Zoltan Kuharszky,R,183,HUN,23.4907597536,130,0,100651,"","",Alejandro Ganzabal,R,180,ARG,22.8802190281,92,0,6$1 3$6 7$5,3,R32,,,,,,,,,,,,,,,,,,,,1983
1983$308,Munich,Clay,32,A,19830516,3,100604,"","",Egan Adams,R,178,USA,23.5537303217,109,0,100661,"","",Damir Keretic,R,178,GER,22.7734428474,69,0,6$3 2$6 6$2,3,R32,,,,,,,,,,,,,,,,,,,,1983
1983$308,Munich,Clay,32,A,19830516,4,100474,"","",Chris Lewis NZL,R,180,NZL,25.8206707734,57,0,100848,"","",Alberto Tous,R,175,ESP,20.4188911704,91,0,7$5 6$7 6$4,3,R32,,,,,,,,,,,,,,,,,,,,1983
1983$308,Munich,Clay,32,A,19830516,5,100821,"","",Hans Simonsson,R,178,SWE,20.6762491444,46,0,100515,3,"",Shlomo Glickstein,R,188,ISR,24.9911019849,38,0,3$6 6$1 6$3,3,R32,,,,,,,,,,,,,,,,,,,,1983
1983$308,Munich,Clay,32,A,19830516,6,100186,"","",Jeff Borowiak,R,193,USA,33.273100616,82,0,100422,"","",Bruce Manson,L,173,USA,26.7898699521,75,0,3$6 6$2 7$5,3,R32,,,,,,,,,,,,,,,,,,,,1983
1983$308,Munich,Clay,32,A,19830516,7,100546,"","",Eric Fromm,R,178,USA,24.5201916496,63,0,100518,"","",Ricardo Acuna,R,175,CHI,24.9719370294,101,0,6$3 6$0,3,R32,,,,,,,,,,,,,,,,,,,,1983
1983$308,Munich,Clay,32,A,19830516,8,100536,5,"",Fernando Luna,R,175,ESP,24.6954140999,62,0,100240,"","",Joao Soares,R,185,BRA,31.6933607118,96,0,6$3 4$6 6$4,3,R32,,,,,,,,,,,,,,,,,,,,1983
1983$308,Munich,Clay,32,A,19830516,9,100411,6,"",Pavel Slozil,R,173,CZE,27.0143737166,49,0,100809,"","",Juan Aguilera,R,183,ESP,20.7857631759,227,0,4$6 6$2 6$4,3,R32,,,,,,,,,,,,,,,,,,,,1983
1983$308,Munich,Clay,32,A,19830516,10,100345,"","",Pat Dupre,R,190,USA,28.2984257358,82,0,100530,"","",Andreas Maurer,R,175,GER,24.8240930869,143,0,6$4 7$6,3,R32,,,,,,,,,,,,,,,,,,,,1983
1983$308,Munich,Clay,32,A,19830516,11,100543,"","",Peter Elter,R,178,GER,24.5667351129,81,0,100757,"","",Anders Jarryd,R,180,SWE,21.4757015743,60,0,7$6 6$2,3,R32,,,,,,,,,,,,,,,,,,,,1983
1983$308,Munich,Clay,32,A,19830516,12,100780,4,"",Mike De Palmer,L,185,USA,21.2128678987,51,0,100630,"",Q,Gustavo Guerrero,L,180,ARG,23.2005475702,,,6$3 7$6,3,R32,,,,,,,,,,,,,,,,,,,,1983
1983$308,Munich,Clay,32,A,19830516,13,109771,8,"",Jairo Velasco,R,,ESP,35.6550308008,,,100762,"","",Freddie Sauer,R,,RSA,21.4209445585,134,0,6$2 6$1,3,R32,,,,,,,,,,,,,,,,,,,,1983
1983$308,Munich,Clay,32,A,19830516,14,101113,"","",Michael Westphal,R,190,GER,17.8699520876,205,0,101117,"",Q,Eric Jelen,R,180,GER,17.8151950719,450,0,4$6 6$2 6$2,3,R32,,,,,,,,,,,,,,,,,,,,1983
1983$308,Munich,Clay,32,A,19830516,15,100486,"","",Christophe Roger Vasselin,R,188,FRA,25.4893908282,139,0,100372,"","",Trey Waltke,R,173,USA,27.8028747433,152,0,6$2 7$5,3,R32,,,,,,,,,,,,,,,,,,,,1983
1983$308,Munich,Clay,32,A,19830516,16,100893,"",Q,Joakim Nystrom,R,188,SWE,19.8685831622,167,0,100611,2,"",Mel Purcell,R,178,USA,23.4633812457,27,0,6$3 7$5,3,R32,,,,,,,,,,,,,,,,,,,,1983
1983$308,Munich,Clay,32,A,19830516,17,100434,1,"",Tomas Smid,R,190,CZE,26.6228610541,23,0,100609,"","",Zoltan Kuharszky,R,183,HUN,23.4907597536,130,0,6$2 6$2,3,R16,,,,,,,,,,,,,,,,,,,,1983
1983$308,Munich,Clay,32,A,19830516,18,100474,"","",Chris Lewis NZL,R,180,NZL,25.8206707734,57,0,100604,"","",Egan Adams,R,178,USA,23.5537303217,109,0,6$2 2$6 6$3,3,R16,,,,,,,,,,,,,,,,,,,,1983
1983$308,Munich,Clay,32,A,19830516,19,100821,"","",Hans Simonsson,R,178,SWE,20.6762491444,46,0,100186,"","",Jeff Borowiak,R,193,USA,33.273100616,82,0,6$1 7$5,3,R16,,,,,,,,,,,,,,,,,,,,1983
1983$308,Munich,Clay,32,A,19830516,20,100536,5,"",Fernando Luna,R,175,ESP,24.6954140999,62,0,100546,"","",Eric Fromm,R,178,USA,24.5201916496,63,0,4$6 6$2 6$1,3,R16,,,,,,,,,,,,,,,,,,,,1983
1983$308,Munich,Clay,32,A,19830516,21,100411,6,"",Pavel Slozil,R,173,CZE,27.0143737166,49,0,100345,"","",Pat Dupre,R,190,USA,28.2984257358,82,0,7$5 6$2,3,R16,,,,,,,,,,,,,,,,,,,,1983
1983$308,Munich,Clay,32,A,19830516,22,100543,"","",Peter Elter,R,178,GER,24.5667351129,81,0,100780,4,"",Mike De Palmer,L,185,USA,21.2128678987,51,0,6$2 6$4,3,R16,,,,,,,,,,,,,,,,,,,,1983
1983$308,Munich,Clay,32,A,19830516,23,101113,"","",Michael Westphal,R,190,GER,17.8699520876,205,0,109771,8,"",Jairo Velasco,R,,ESP,35.6550308008,,,6$4 3$6 6$2,3,R16,,,,,,,,,,,,,,,,,,,,1983
1983$308,Munich,Clay,32,A,19830516,24,100893,"",Q,Joakim Nystrom,R,188,SWE,19.8685831622,167,0,100486,"","",Christophe Roger Vasselin,R,188,FRA,25.4893908282,139,0,6$4 4$6 6$1,3,R16,,,,,,,,,,,,,,,,,,,,1983
1983$308,Munich,Clay,32,A,19830516,25,100434,1,"",Tomas Smid,R,190,CZE,26.6228610541,23,0,100474,"","",Chris Lewis NZL,R,180,NZL,25.8206707734,57,0,6$2 6$4,3,QF,,,,,,,,,,,,,,,,,,,,1983
1983$308,Munich,Clay,32,A,19830516,26,100821,"","",Hans Simonsson,R,178,SWE,20.6762491444,46,0,100536,5,"",Fernando Luna,R,175,ESP,24.6954140999,62,0,6$3 3$6 6$3,3,QF,,,,,,,,,,,,,,,,,,,,1983
1983$308,Munich,Clay,32,A,19830516,27,100543,"","",Peter Elter,R,178,GER,24.5667351129,81,0,100411,6,"",Pavel Slozil,R,173,CZE,27.0143737166,49,0,4$6 6$0 6$2,3,QF,,,,,,,,,,,,,,,,,,,,1983
1983$308,Munich,Clay,32,A,19830516,28,100893,"",Q,Joakim Nystrom,R,188,SWE,19.8685831622,167,0,101113,"","",Michael Westphal,R,190,GER,17.8699520876,205,0,7$6 6$7 6$2,3,QF,,,,,,,,,,,,,,,,,,,,1983
1983$308,Munich,Clay,32,A,19830516,29,100434,1,"",Tomas Smid,R,190,CZE,26.6228610541,23,0,100821,"","",Hans Simonsson,R,178,SWE,20.6762491444,46,0,6$3 6$2,3,SF,,,,,,,,,,,,,,,,,,,,1983
1983$308,Munich,Clay,32,A,19830516,30,100893,"",Q,Joakim Nystrom,R,188,SWE,19.8685831622,167,0,100543,"","",Peter Elter,R,178,GER,24.5667351129,81,0,6$3 3$6 6$1,3,SF,,,,,,,,,,,,,,,,,,,,1983
1983$308,Munich,Clay,32,A,19830516,31,100434,1,"",Tomas Smid,R,190,CZE,26.6228610541,23,0,100893,"",Q,Joakim Nystrom,R,188,SWE,19.8685831622,167,0,6$0 6$3 4$6 2$6 7$5,5,F,,,,,,,,,,,,,,,,,,,,1983
1983$416,Rome,Clay,64,A,19830516,1,101138,"","",Pat Cash,R,183,AUS,17.6043805613,44,0,100923,"","",Wally Masur,R,180,AUS,19.6440793977,125,0,6$2 6$0,3,R64,,,,,,,,,,,,,,,,,,,,1983
1983$416,Rome,Clay,64,A,19830516,2,100297,"","",Corrado Barazzutti,R,178,ITA,29.8699520876,113,0,100402,"","",Francisco Gonzalez,R,193,PAR,27.1238877481,114,0,6$4 6$3,3,R64,,,,,,,,,,,,,,,,,,,,1983
1983$416,Rome,Clay,64,A,19830516,3,100730,"","",Florin Segarceanu,R,180,ROU,21.7659137577,125,0,100393,13,"",Marcos Hocevar,R,185,BRA,27.2717316906,37,0,6$2 3$6 6$1,3,R64,,,,,,,,,,,,,,,,,,,,1983
1983$416,Rome,Clay,64,A,19830516,4,100356,11,"",Paul Mcnamee,R,178,AUS,28.1423682409,33,0,100769,"","",Mario Martinez,R,170,BOL,21.3086926762,74,0,6$2 7$5,3,R64,,,,,,,,,,,,,,,,,,,,1983
1983$416,Rome,Clay,64,A,19830516,5,100249,"","",Paolo Bertolucci,R,175,ITA,31.4195756331,285,0,100615,"","",Gianluca Rinaldini,R,,ITA,23.4004106776,128,0,6$0 6$4,3,R64,,,,,,,,,,,,,,,,,,,,1983
1983$416,Rome,Clay,64,A,19830516,6,100232,"","",Eddie Dibbs,R,170,USA,31.8603696099,56,0,100477,"","",Gianni Ocleppo,R,183,ITA,25.7440109514,151,0,6$4 4$6 6$4,3,R64,,,,,,,,,,,,,,,,,,,,1983
1983$416,Rome,Clay,64,A,19830516,7,100640,"","",Stefan Simonsson,R,175,SWE,22.9952087611,105,0,100829,"",Q,Jan Gunnarsson,R,185,SWE,20.5968514716,143,0,6$2 6$4,3,R64,,,,,,,,,,,,,,,,,,,,1983
1983$416,Rome,Clay,64,A,19830516,8,100719,"","",Juan Avendano,R,178,ESP,21.9274469541,93,0,101124,"","",Paolo Cane,R,180,ITA,17.735797399,,,6$2 6$3,3,R64,,,,,,,,,,,,,,,,,,,,1983
1983$416,Rome,Clay,64,A,19830516,9,100332,15,"",Balazs Taroczy,R,183,HUN,28.6543463381,26,0,100174,"","",Manuel Orantes,L,178,ESP,33.9055441478,41,0,6$2 7$6,3,R64,,,,,,,,,,,,,,,,,,,,1983
1983$416,Rome,Clay,64,A,19830516,10,100417,10,"",Hans Gildemeister,R,183,CHI,26.8993839836,35,0,100468,"","",Dominique Bedel,R,185,FRA,25.8672142368,45,0,6$2 6$2,3,R64,,,,,,,,,,,,,,,,,,,,1983
1983$416,Rome,Clay,64,A,19830516,11,101131,"","",Jimmy Brown,R,180,USA,17.6837782341,97,0,100323,"","",Givaldo Barbosa,R,183,BRA,28.93908282,110,0,6$1 6$1,3,R64,,,,,,,,,,,,,,,,,,,,1983
1983$416,Rome,Clay,64,A,19830516,12,101098,"","",Guy Forget,L,190,FRA,17.9958932238,70,0,100115,"","",Jaime Fillol,R,180,CHI,36.5859000684,77,0,6$2 6$2,3,R64,,,,,,,,,,,,,,,,,,,,1983
1983$416,Rome,Clay,64,A,19830516,13,100579,"","",Heinz Gunthardt,R,180,SUI,23.9014373717,85,0,108266,"",Q,Simone Ercoli,R,,ITA,,669,0,6$2 6$2,3,R64,,,,,,,,,,,,,,,,,,,,1983
1983$416,Rome,Clay,64,A,19830516,14,100962,"","",Thomas Hogstedt,R,190,SWE,19.2854209446,88,0,100713,"","",John Fitzgerald,R,183,AUS,22.0150581793,78,0,6$4 6$2,3,R64,,,,,,,,,,,,,,,,,,,,1983
1983$416,Rome,Clay,64,A,19830516,15,100782,9,"",Pablo Arraya,R,180,PER,21.2019164956,36,0,100214,"","",Adriano Panatta,R,183,ITA,32.4873374401,174,0,7$5 6$0,3,R64,,,,,,,,,,,,,,,,,,,,1983
1983$416,Rome,Clay,64,A,19830516,16,100942,"","",Thierry Tulasne,R,178,FRA,19.4798083504,98,0,100395,16,"",Victor Pecci,R,193,PAR,27.2197125257,68,0,6$2 6$2,3,R64,,,,,,,,,,,,,,,,,,,,1983
1983$416,Rome,Clay,64,A,19830516,17,100950,"","",Libor Pimek,R,196,BEL,19.4195756331,219,0,100993,"","",Loic Courteau,R,175,FRA,18.9924709103,166,0,6$1 6$2,3,R64,,,,,,,,,,,,,,,,,,,,1983
1983$416,Rome,Clay,64,A,19830516,18,100800,"","",Diego Perez,R,178,URU,20.8980150582,121,0,100646,"","",Claudio Panatta,R,178,ITA,22.9185489391,76,0,7$5 6$0,3,R64,,,,,,,,,,,,,,,,,,,,1983
1983$416,Rome,Clay,64,A,19830516,19,100657,"",Q,Mike Leach,L,180,USA,22.8199863107,143,0,100910,"","",Magnus Tideman,R,193,SWE,19.7371663244,103,0,6$7 6$2 6$4,3,R64,,,,,,,,,,,,,,,,,,,,1983
1983$416,Rome,Clay,64,A,19830516,20,100652,"","",Cassio Motta,R,180,BRA,22.8637919233,86,0,100797,"","",Ben Testerman,L,185,USA,20.9171800137,135,0,7$6 6$0,3,R64,,,,,,,,,,,,,,,,,,,,1983
1983$416,Rome,Clay,64,A,19830516,21,100635,14,"",Mark Dickson,R,190,USA,23.0718685832,40,0,101018,"",Q,Edoardo Mazza,R,175,ITA,18.803559206,504,0,6$1 6$4,3,R64,,,,,,,,,,,,,,,,,,,,1983
1983$416,Rome,Clay,64,A,19830516,22,100588,"",Q,Pender Murphy,R,,USA,23.794661191,175,0,100376,12,"",Buster C Mottram,R,,GBR,27.6933607118,19,0,7$6 6$2,3,R64,,,,,,,,,,,,,,,,,,,,1983
1983$416,Rome,Clay,64,A,19830516,23,100628,"","",Michiel Schapers,R,201,NED,23.2306639288,223,0,100221,"","",Carlos Kirmayr,R,173,BRA,32.2792607803,52,0,6$3 6$4,3,R64,,,,,,,,,,,,,,,,,,,,1983
1983$416,Rome,Clay,64,A,19830516,24,100894,"","",Francesco Cancellotti,R,183,ITA,19.8494182067,267,0,101381,"",Q,Aaron Krickstein,R,183,USA,15.4223134839,,,7$6 6$2,3,R64,,,,,,,,,,,,,,,,,,,,1983
1983$416,Rome,Clay,64,A,19830516,25,100300,1,"",Jose Higueras,R,178,ESP,29.8425735797,11,0,101138,"","",Pat Cash,R,183,AUS,17.6043805613,44,0,6$3 3$6 6$2,3,R32,,,,,,,,,,,,,,,,,,,,1983
1983$416,Rome,Clay,64,A,19830516,26,100297,"","",Corrado Barazzutti,R,178,ITA,29.8699520876,113,0,100730,"","",Florin Segarceanu,R,180,ROU,21.7659137577,125,0,6$3 6$0,3,R32,,,,,,,,,,,,,,,,,,,,1983
1983$416,Rome,Clay,64,A,19830516,27,100356,11,"",Paul Mcnamee,R,178,AUS,28.1423682409,33,0,100249,"","",Paolo Bertolucci,R,175,ITA,31.4195756331,285,0,6$2 7$5,3,R32,,,,,,,,,,,,,,,,,,,,1983
1983$416,Rome,Clay,64,A,19830516,28,100232,"","",Eddie Dibbs,R,170,USA,31.8603696099,56,0,100244,8,"",John Alexander,R,190,AUS,31.5017111567,31,0,7$5 3$6 6$3,3,R32,,,,,,,,,,,,,,,,,,,,1983
1983$416,Rome,Clay,64,A,19830516,29,100640,"","",Stefan Simonsson,R,175,SWE,22.9952087611,105,0,100261,4,"",Brian Gottfried,R,183,USA,30.9349760438,21,0,6$4 6$1,3,R32,,,,,,,,,,,,,,,,,,,,1983
1983$416,Rome,Clay,64,A,19830516,30,100719,"","",Juan Avendano,R,178,ESP,21.9274469541,93,0,100332,15,"",Balazs Taroczy,R,183,HUN,28.6543463381,26,0,6$2 6$0,3,R32,,,,,,,,,,,,,,,,,,,,1983
1983$416,Rome,Clay,64,A,19830516,31,100417,10,"",Hans Gildemeister,R,183,CHI,26.8993839836,35,0,101131,"","",Jimmy Brown,R,180,USA,17.6837782341,97,0,6$2 6$1,3,R32,,,,,,,,,,,,,,,,,,,,1983
1983$416,Rome,Clay,64,A,19830516,32,101098,"","",Guy Forget,L,190,FRA,17.9958932238,70,0,100653,5,"",Andres Gomez,L,193,ECU,22.8501026694,15,0,6$2 6$3,3,R32,,,,,,,,,,,,,,,,,,,,1983
1983$416,Rome,Clay,64,A,19830516,33,100579,"","",Heinz Gunthardt,R,180,SUI,23.9014373717,85,0,100667,"","",Per Hjertquist,R,183,SWE,22.7433264887,149,0,4$6 6$3 6$1,3,R32,,,,,,,,,,,,,,,,,,,,1983
1983$416,Rome,Clay,64,A,19830516,34,100962,"","",Thomas Hogstedt,R,190,SWE,19.2854209446,88,0,100782,9,"",Pablo Arraya,R,180,PER,21.2019164956,36,0,6$3 7$5,3,R32,,,,,,,,,,,,,,,,,,,,1983
1983$416,Rome,Clay,64,A,19830516,35,100942,"","",Thierry Tulasne,R,178,FRA,19.4798083504,98,0,100950,"","",Libor Pimek,R,196,BEL,19.4195756331,219,0,6$0 6$4,3,R32,,,,,,,,,,,,,,,,,,,,1983
1983$416,Rome,Clay,64,A,19830516,36,100586,3,"",Eliot Teltscher,R,178,USA,23.8056125941,14,0,100800,"","",Diego Perez,R,178,URU,20.8980150582,121,0,5$7 7$6 6$4,3,R32,,,,,,,,,,,,,,,,,,,,1983
1983$416,Rome,Clay,64,A,19830516,37,101061,6,"",Jimmy Arias,R,175,USA,18.3819301848,20,0,100657,"",Q,Mike Leach,L,180,USA,22.8199863107,143,0,6$4 6$2,3,R32,,,,,,,,,,,,,,,,,,,,1983
1983$416,Rome,Clay,64,A,19830516,38,100635,14,"",Mark Dickson,R,190,USA,23.0718685832,40,0,100652,"","",Cassio Motta,R,180,BRA,22.8637919233,86,0,2$6 6$2 6$0,3,R32,,,,,,,,,,,,,,,,,,,,1983
1983$416,Rome,Clay,64,A,19830516,39,100628,"","",Michiel Schapers,R,201,NED,23.2306639288,223,0,100588,"",Q,Pender Murphy,R,,USA,23.794661191,175,0,6$1 6$3,3,R32,,,,,,,,,,,,,,,,,,,,1983
1983$416,Rome,Clay,64,A,19830516,40,100555,2,"",Jose Luis Clerc,R,185,ARG,24.3832991102,6,0,100894,"","",Francesco Cancellotti,R,183,ITA,19.8494182067,267,0,7$5 6$4,3,R32,,,,,,,,,,,,,,,,,,,,1983
1983$416,Rome,Clay,64,A,19830516,41,100300,1,"",Jose Higueras,R,178,ESP,29.8425735797,11,0,100297,"","",Corrado Barazzutti,R,178,ITA,29.8699520876,113,0,6$2 6$4,3,R16,,,,,,,,,,,,,,,,,,,,1983
1983$416,Rome,Clay,64,A,19830516,42,100232,"","",Eddie Dibbs,R,170,USA,31.8603696099,56,0,100356,11,"",Paul Mcnamee,R,178,AUS,28.1423682409,33,0,6$1 6$3,3,R16,,,,,,,,,,,,,,,,,,,,1983
1983$416,Rome,Clay,64,A,19830516,43,100640,"","",Stefan Simonsson,R,175,SWE,22.9952087611,105,0,100719,"","",Juan Avendano,R,178,ESP,21.9274469541,93,0,7$6 6$4,3,R16,,,,,,,,,,,,,,,,,,,,1983
1983$416,Rome,Clay,64,A,19830516,44,101098,"","",Guy Forget,L,190,FRA,17.9958932238,70,0,100417,10,"",Hans Gildemeister,R,183,CHI,26.8993839836,35,0,4$6 6$4 6$2,3,R16,,,,,,,,,,,,,,,,,,,,1983
1983$416,Rome,Clay,64,A,19830516,45,100579,"","",Heinz Gunthardt,R,180,SUI,23.9014373717,85,0,100962,"","",Thomas Hogstedt,R,190,SWE,19.2854209446,88,0,6$2 6$1,3,R16,,,,,,,,,,,,,,,,,,,,1983
1983$416,Rome,Clay,64,A,19830516,46,100586,3,"",Eliot Teltscher,R,178,USA,23.8056125941,14,0,100942,"","",Thierry Tulasne,R,178,FRA,19.4798083504,98,0,6$4 6$2,3,R16,,,,,,,,,,,,,,,,,,,,1983
1983$416,Rome,Clay,64,A,19830516,47,101061,6,"",Jimmy Arias,R,175,USA,18.3819301848,20,0,100635,14,"",Mark Dickson,R,190,USA,23.0718685832,40,0,7$6 6$3,3,R16,,,,,,,,,,,,,,,,,,,,1983
1983$416,Rome,Clay,64,A,19830516,48,100555,2,"",Jose Luis Clerc,R,185,ARG,24.3832991102,6,0,100628,"","",Michiel Schapers,R,201,NED,23.2306639288,223,0,6$2 6$1,3,R16,,,,,,,,,,,,,,,,,,,,1983
1983$416,Rome,Clay,64,A,19830516,49,100300,1,"",Jose Higueras,R,178,ESP,29.8425735797,11,0,100232,"","",Eddie Dibbs,R,170,USA,31.8603696099,56,0,6$1 6$3,3,QF,,,,,,,,,,,,,,,,,,,,1983
1983$416,Rome,Clay,64,A,19830516,50,100640,"","",Stefan Simonsson,R,175,SWE,22.9952087611,105,0,101098,"","",Guy Forget,L,190,FRA,17.9958932238,70,0,6$0 6$1,3,QF,,,,,,,,,,,,,,,,,,,,1983
1983$416,Rome,Clay,64,A,19830516,51,100579,"","",Heinz Gunthardt,R,180,SUI,23.9014373717,85,0,100586,3,"",Eliot Teltscher,R,178,USA,23.8056125941,14,0,6$3 6$2,3,QF,,,,,,,,,,,,,,,,,,,,1983
1983$416,Rome,Clay,64,A,19830516,52,101061,6,"",Jimmy Arias,R,175,USA,18.3819301848,20,0,100555,2,"",Jose Luis Clerc,R,185,ARG,24.3832991102,6,0,W/O,3,QF,,,,,,,,,,,,,,,,,,,,1983
1983$416,Rome,Clay,64,A,19830516,53,100300,1,"",Jose Higueras,R,178,ESP,29.8425735797,11,0,100640,"","",Stefan Simonsson,R,175,SWE,22.9952087611,105,0,6$4 6$0,3,SF,,,,,,,,,,,,,,,,,,,,1983
1983$416,Rome,Clay,64,A,19830516,54,101061,6,"",Jimmy Arias,R,175,USA,18.3819301848,20,0,100579,"","",Heinz Gunthardt,R,180,SUI,23.9014373717,85,0,6$3 7$6,3,SF,,,,,,,,,,,,,,,,,,,,1983
1983$416,Rome,Clay,64,A,19830516,55,101061,6,"",Jimmy Arias,R,175,USA,18.3819301848,20,0,100300,1,"",Jose Higueras,R,178,ESP,29.8425735797,11,0,6$2 6$7 6$1 6$4,5,F,,,,,,,,,,,,,,,,,,,,1983
1983$520,Roland Garros,Clay,128,G,19830523,1,100284,1,"",Jimmy Connors,L,178,USA,30.3353867214,2,0,100868,"","",Craig A Miller,R,188,AUS,20.2108145106,102,0,6$2 6$2 6$1,5,R128,,,,,,,,,,,,,,,,,,,,1983
1983$520,Roland Garros,Clay,128,G,19830523,2,100356,"","",Paul Mcnamee,R,178,AUS,28.1423682409,33,0,100609,"","",Zoltan Kuharszky,R,183,HUN,23.4907597536,130,0,6$3 6$3 5$7 3$6 7$5,5,R128,,,,,,,,,,,,,,,,,,,,1983
1983$520,Roland Garros,Clay,128,G,19830523,3,109771,"","",Jairo Velasco,R,,ESP,35.6550308008,,,100474,"","",Chris Lewis NZL,R,180,NZL,25.8206707734,57,0,6$3 3$6 6$0 6$3,5,R128,,,,,,,,,,,,,,,,,,,,1983
1983$520,Roland Garros,Clay,128,G,19830523,4,100417,"","",Hans Gildemeister,R,183,CHI,26.8993839836,35,0,100398,"","",Julio Goes,R,180,BRA,27.1923340178,117,0,3$6 1$6 6$2 6$2 6$5 RET,5,R128,,,,,,,,,,,,,,,,,,,,1983
1983$520,Roland Garros,Clay,128,G,19830523,5,100599,"","",Bernard Boileau,R,185,BEL,23.6112251882,71,0,100667,"","",Per Hjertquist,R,183,SWE,22.7433264887,149,0,7$5 1$6 5$7 6$1 6$4,5,R128,,,,,,,,,,,,,,,,,,,,1983
1983$520,Roland Garros,Clay,128,G,19830523,6,100546,"","",Eric Fromm,R,178,USA,24.5201916496,63,0,100343,"",Q,John Lloyd,R,178,GBR,28.3531827515,197,0,3$6 7$6 6$2 6$3,5,R128,,,,,,,,,,,,,,,,,,,,1983
1983$520,Roland Garros,Clay,128,G,19830523,7,100782,"","",Pablo Arraya,R,180,PER,21.2019164956,36,0,100325,"","",Ulrich Pinner,R,,GER,28.9034907598,120,0,6$2 6$1 6$4,5,R128,,,,,,,,,,,,,,,,,,,,1983
1983$520,Roland Garros,Clay,128,G,19830523,8,100434,15,"",Tomas Smid,R,190,CZE,26.6228610541,23,0,100646,"",Q,Claudio Panatta,R,178,ITA,22.9185489391,76,0,6$1 3$6 6$3 1$6 6$1,5,R128,,,,,,,,,,,,,,,,,,,,1983
1983$520,Roland Garros,Clay,128,G,19830523,9,100314,"","",Bernard Fritz,R,173,FRA,29.2457221081,94,0,100280,13,"",Wojtek Fibak,R,183,POL,30.417522245,22,0,7$5 7$6 4$6 6$3,5,R128,,,,,,,,,,,,,,,,,,,,1983
1983$520,Roland Garros,Clay,128,G,19830523,10,100486,"","",Christophe Roger Vasselin,R,188,FRA,25.4893908282,139,0,106615,"",Q,Bernard Balleret,R,,MON,,,,6$4 6$3 6$3,5,R128,,,,,,,,,,,,,,,,,,,,1983
1983$520,Roland Garros,Clay,128,G,19830523,11,100579,"","",Heinz Gunthardt,R,180,SUI,23.9014373717,85,0,101131,"","",Jimmy Brown,R,180,USA,17.6837782341,97,0,2$6 6$3 6$3 6$2,5,R128,,,,,,,,,,,,,,,,,,,,1983
1983$520,Roland Garros,Clay,128,G,19830523,12,100411,"","",Pavel Slozil,R,173,CZE,27.0143737166,49,0,100402,"","",Francisco Gonzalez,R,193,PAR,27.1238877481,114,0,6$2 6$4 6$2,5,R128,,,,,,,,,,,,,,,,,,,,1983
1983$520,Roland Garros,Clay,128,G,19830523,13,100600,"","",Pascal Portes,R,175,FRA,23.6030116359,254,0,100762,"","",Freddie Sauer,R,,RSA,21.4209445585,134,0,6$4 5$7 3$6 6$1 6$4,5,R128,,,,,,,,,,,,,,,,,,,,1983
1983$520,Roland Garros,Clay,128,G,19830523,14,100780,"","",Mike De Palmer,L,185,USA,21.2128678987,51,0,100422,"","",Bruce Manson,L,173,USA,26.7898699521,75,0,2$6 7$5 3$6 6$4 6$3,5,R128,,,,,,,,,,,,,,,,,,,,1983
1983$520,Roland Garros,Clay,128,G,19830523,15,100536,"","",Fernando Luna,R,175,ESP,24.6954140999,62,0,100651,"","",Alejandro Ganzabal,R,180,ARG,22.8802190281,92,0,6$2 6$2 6$4,5,R128,,,,,,,,,,,,,,,,,,,,1983
